module,function,datetime,provider,level,msg
FlaLD_BepressDC,log,"2021-08-04 09:11:39,119",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1162"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,121",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1160"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,124",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1161"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,127",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1163"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,129",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1164"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,131",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1165"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,134",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1166"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,136",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1167"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,138",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1168"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,142",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1172"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,144",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1169"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,149",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1170"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,152",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1173"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,154",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1174"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,157",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1175"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,160",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1176"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,164",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1177"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,166",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1179"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,168",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1180"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,171",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1181"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,173",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1182"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,176",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1184"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,178",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1185"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,180",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1187"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,183",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1188"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,185",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1189"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,188",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1190"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,191",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1192"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,194",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1191"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,196",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1193"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,198",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1195"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,201",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1196"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,225",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1198"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,227",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1199"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,230",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1200"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,232",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1201"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,234",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1209"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,237",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1202"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,240",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1206"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,242",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1205"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,245",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1207"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,247",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1208"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,249",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1210"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,252",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1211"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,254",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1213"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,256",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1212"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,257",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1214"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,260",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1215"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,262",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1216"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,264",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1217"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,266",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1218"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,268",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1219"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,271",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1220"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,273",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1221"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,275",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1224"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,277",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1225"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,279",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1226"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,281",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1228"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,283",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1231"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,286",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1234"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,289",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1235"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,291",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1236"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,294",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1237"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,296",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1238"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,298",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1239"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,301",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1240"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,303",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1241"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,305",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1242"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,306",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1243"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,309",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1244"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,311",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1245"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,315",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1246"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,317",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1247"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,321",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1248"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,323",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1249"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,325",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1250"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,328",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1251"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,331",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1252"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,334",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1253"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,337",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1254"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,339",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1255"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,341",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1256"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,343",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1258"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,347",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1259"
FlaLD_BepressDC,log,"2021-08-04 09:11:39,349",Florida International University Libraries,WARNING,"aggregation.preview: 'NoneType' object is not iterable - oai:digitalcommons.fiu.edu:etd-1260"
